business_name,street_address,city,state,zip,phone,website,google_rating,review_count,hours_monday,hours_tuesday,hours_wednesday,hours_thursday,hours_friday,hours_saturday,hours_sunday,latitude,longitude
Sheila & Morris Cregger Track,199 S Marion St,Columbia,SC,29205,,,4.7,29,,,,,,,,33.9839281,-81.0205325
Quick Fire Track Club,130 Big Game Loop,Columbia,SC,29229,1 803-347-2289,,,,,,,,,,,34.1505283,-80.9333451
Carolina Indoor Track & Field Complex,"Field House, 1401 Whaley St",Columbia,SC,29205,,,4.3,11,,,,,,,,33.9881762,-81.0231563
ClubMx,857 Croft Jones Rd,Chesterfield,SC,29709,1 843-623-3409,,4.8,90,"[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""9AM-3PM""]","[""9AM-3PM""]",34.708126,-80.1660995
Coastal Carolina Track & Field Facility,,Conway,SC,29526,,,4.7,30,,,,,,,,33.7965751,-79.0160215
Palmetto TRAC Club,1221 Main St,Columbia,SC,29201,1 803-771-7900,,,,,,,,,,,34.001918,-81.034349
R3 Fast Track,,,,,1 417-307-8193,,5,2,"[""10AM-7:30PM""]","[""10AM-7:30PM""]","[""10AM-7:30PM""]","[""10AM-7:30PM""]","[""10AM-7:30PM""]","[""Closed""]","[""Closed""]",34.040102,-80.9375599
Wade Hampton Track,Pine Knoll Dr,Greenville,SC,29609,,,4.7,19,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",34.8890293,-82.3613483
Owens Field Track,1000-1046 Airport Blvd,Columbia,SC,29205,,,4.8,25,,,,,,,,33.9775028,-81.0010907
South Carolina Region SCCA,701 Gervais St,Columbia,SC,29201,1 803-386-7727,,4,2,,,,,,,,33.9991787,-81.0414056
COASTAL CAROLINA MEN'S TRACK AND FIELD,125 Chanticleer Dr W,Conway,SC,29526,,,,,,,,,,,,33.7969904,-79.0144755
Red Diamond Track,Johnson St,Columbia,SC,29207,,,,,,,,,,,,34.0197675,-80.9402779
SGT Leonard B. Keller Track,23F7+VP,Columbia,SC,29207,,,5,2,,,,,,,,34.0246875,-80.9356875
Shaw AFB Outdoor Running Track,398 Shaw Dr,Shaw AFB,SC,29152,,,4.4,25,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",33.9675056,-80.4825266
Strictly Running,2515 Devine St,Columbia,SC,29205,1 803-799-4786,,4.7,116,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""2-6PM""]",33.9986759,-81.0081659
Mt. Pleasant Track Club,1251 Park W Blvd,Mt Pleasant,SC,29466,,,5,3,,,,,,,,32.8802609,-79.7870834
Palmetto Road Runners,26 Browns Island Rd,Seabrook,SC,29940,1 843-263-1075,,,,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]",32.5546221,-80.7132529
Run In Simpsonville,102 E Curtis St,Simpsonville,SC,29681,1 864-894-1693,,4.9,55,"[""Closed""]","[""11AM-7PM""]","[""11AM-7PM""]","[""11AM-7PM""]","[""11AM-7PM""]","[""10AM-5PM""]","[""12-5PM""]",34.7374821,-82.2550001
Girls on the Run of Columbia,105 Lexington St,West Columbia,SC,29169,1 803-381-0482,,4,1,"[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""Closed""]","[""Closed""]",33.9901436,-81.0714152
Turkey Track Club,8067 Blucksberg Dr,Sturgis,SD,57785,1 605-490-0517,,5,1,,,,,,,,44.3550905,-103.4554954
605 Running Company Downtown,225 E 11th St Suite 110,Sioux Falls,SD,57104,1 605-951-4605,,4.8,129,"[""11AM-6PM""]","[""11AM-6PM""]","[""11AM-6PM""]","[""11AM-6PM""]","[""11AM-6PM""]","[""11AM-4PM""]","[""11AM-4PM""]",43.5442149,-96.7244175
Black Hills Running Company,1130 W Omaha St,Rapid City,SD,57701,1 605-716-0432,,5,64,"[""9:30AM-5:30PM""]","[""9:30AM-5:30PM""]","[""9:30AM-5:30PM""]","[""9:30AM-5:30PM""]","[""9:30AM-5:30PM""]","[""10AM-4PM""]","[""10AM-2PM""]",44.0846818,-103.2374334
Dakota Distance,,,,,1 605-937-8492,,5,11,,,,,,,,42.7544891,-98.5285874
605 Running Company at The Bridges,5019 S Western Ave Unit 180,Sioux Falls,SD,57108,1 605-951-1632,,5,13,"[""Closed""]","[""Closed""]","[""11AM-6PM""]","[""11AM-6PM""]","[""11AM-6PM""]","[""11AM-4PM""]","[""11AM-4PM""]",43.4982825,-96.7489197
The Runner's Shop,41 E Omaha St,Rapid City,SD,57701,1 605-348-7866,,4.7,171,"[""9AM-5:30PM""]","[""9AM-5:30PM""]","[""9AM-5:30PM""]","[""9AM-5:30PM""]","[""9AM-5:30PM""]","[""9AM-5PM""]","[""Closed""]",44.0811813,-103.2126529
Sioux Falls Marathon/Half Marathon,200 N Phillips Ave #304,Sioux Falls,SD,57104,1 605-373-2033,,,,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",43.5488532,-96.7264854
Big Bend Ranch Pheasant Hunting,21617 Joe Creek Road,Harrold,SD,57536,1 605-216-8203,,5,45,,,,,,,,44.248593,-99.857318
Rapid City Trap Club,9210 SD-79,Rapid City,SD,57702,1 605-342-9450,,4.9,21,,,,,,,,43.9922114,-103.1742213
Runnings,1600 N Harrison Ave,Pierre,SD,57501,1 605-224-1669,,4.5,567,"[""7:30AM-8PM""]","[""7:30AM-8PM""]","[""7:30AM-8PM""]","[""7:30AM-8PM""]","[""7:30AM-8PM""]","[""7:30AM-7PM""]","[""9AM-6PM""]",44.3760174,-100.3187431
Sioux River Hunt Club,46646 200th St,Bruce,SD,57220,1 605-691-9231,,5,5,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",44.4921171,-96.874048
Running Strong Field Office,,Porcupine,SD,57772,1 605-455-2975,,3.9,7,"[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""Closed""]","[""Closed""]",43.3486831,-102.395749
Runnings,326 US-18,Winner,SD,57580,1 605-842-2142,,4.6,285,"[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-6PM""]","[""10AM-5PM""]",43.3748705,-99.8438315
Willow Run Golf Course,8000 E Arrowhead Pkwy,Sioux Falls,SD,57110,1 605-335-5900,,4.5,357,"[""6AM-8PM""]","[""6AM-8PM""]","[""6AM-8PM""]","[""6AM-8PM""]","[""6AM-8PM""]","[""6AM-8PM""]","[""6AM-8PM""]",43.5352978,-96.624093
Rocky Run Golf Course,47364 Golf View Dr,Dell Rapids,SD,57022,1 605-428-3498,,4.4,96,,,,,,,,43.8257146,-96.7353967
Runnings,1815 6th Ave SE,Aberdeen,SD,57401,1 605-226-2600,,4.6,955,"[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-6PM""]","[""9AM-6PM""]",45.461049,-98.4607688
Wings of Thunder,35786 244th St,Kimball,SD,57355,1 605-778-6842,,4.8,17,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",43.8498568,-99.0295943
Pheasant Cove Outfitters,101 5th Ave,Glenham,SD,57631,1 605-581-8270,,5,30,,,,,,,,45.5366846,-100.2733467
Rock Road Outfitters,305 Felton Ave,Gregory,SD,57533,1 605-630-2694,,4.5,26,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",43.229006,-99.4262573
Front Runners Track Club,"The Riverview Building, 545 Mainstream Dr #104",Nashville,TN,37228,1 615-481-9526,,,,,,,,,,,36.2003575,-86.811503
Chattanooga Track Club,1014 Dallas Rd suite 101,Chattanooga,TN,37405,,,5,5,,,,,,,,35.075009,-85.3041169
Precision Track Club,4244 Longfellow Dr,Nashville,TN,37214,1 615-885-1508,,,,,,,,,,,36.239551,-86.6902918
Flatrock Motorclub,545 Motorclub Drive,Rockwood,TN,37854,1 865-500-0000,,4.4,55,,,,,,,,35.8809605,-84.7508029
Blount County Track Club,219 County Farm Rd,Maryville,TN,37801,1 630-220-3294,,,,"[""8:30AM-12PM""]","[""8:30AM-12PM""]","[""8:30AM-12PM""]","[""8:30AM-12PM""]","[""8:30AM-12PM""]","[""Closed""]","[""Closed""]",35.7325364,-84.0368242
Tennessee Downs Auto Club,US-231,Bell Buckle,TN,37020,1 931-492-4148,,,,,,,,,,,35.5926854,-86.4416172
The Kindersport Foundation,330 Franklin Rd Ste 131A-151,Brentwood,TN,37027,1 615-584-8989,,5,3,"[""2-8PM""]","[""2-8PM""]","[""2-8PM""]","[""2-8PM""]","[""2-8PM""]","[""10AM-4PM""]","[""1-6PM""]",36.0265724,-86.7899384
Clarksville Athletic Club,220 Athletic Ave,Clarksville,TN,37040,1 931-645-4313,,3.9,755,"[""5AM-9PM""]","[""5AM-9PM""]","[""5AM-9PM""]","[""5AM-9PM""]","[""5AM-9PM""]","[""8AM-5PM""]","[""12-6PM""]",36.5841277,-87.287234
Sports Club Complex,2111 E Main St,Murfreesboro,TN,37130,1 615-898-2300,,3.8,16,,,,,,,,35.8417407,-86.3575598
Southern Speed Youth Track Club,,,,,1 615-510-1961,,5,2,"[""9-11:30AM""]","[""Closed""]","[""9-11:30AM""]","[""Closed""]","[""9-11:30AM""]","[""Closed""]","[""Closed""]",36.1866404,-86.785147
Sharrieffa Barksdale Track,,Harriman,TN,37748,,,4.5,2,,,,,,,,35.9399477,-84.5417311
Polecat Training Center,1054 Polecat Hollow,Fayetteville,TN,37334,1 615-619-2808,,5,27,,,,,,,,35.3021986,-86.4754692
"LiveWire Athletics, LLC",3923 Richard Reeves Dr I,Murfreesboro,TN,37127,1 615-813-0100,,4.9,15,"[""4-8:30PM""]","[""4-8:30PM""]","[""5-7:30PM""]","[""4-8:30PM""]","[""4-7:30PM""]","[""Closed""]","[""Closed""]",35.7772532,-86.3600319
East Nashville Athletics,1800 Davidson St,Nashville,TN,37206,1 615-339-5732,,3.9,14,"[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]",36.1664242,-86.7278237
Flat Rock RC Park,247 Gregory Mill Rd,Shelbyville,TN,37160,1 931-212-9758,,5,2,,,,,,,,35.5445619,-86.5190305
Olympus Athletic Club,810 NW Broad St #206,Murfreesboro,TN,37129,1 615-895-0604,,4.3,672,"[""4AM-12AM""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""12AM-10PM""]","[""8AM-8PM""]","[""8AM-8PM""]",35.8535032,-86.4007702
"Rudderville Running Track and Field Club, Inc",,,,,,,,,,,,,,,,35.903624,-86.849478
East Nasty Running Club Wednesday Run,201 S 12th St,Nashville,TN,37206,,,5,22,"[""Closed""]","[""Closed""]","[""6-7:30PM""]","[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]",36.175852,-86.748353
Chattanooga Track Club,1014 Dallas Rd suite 101,Chattanooga,TN,37405,,,5,5,,,,,,,,35.075009,-85.3041169
Girls on the Run of Middle Tennessee,1451 Elm Hill Pike Ste 110,Nashville,TN,37210,1 615-356-4829,,,,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",36.143501,-86.721665
Nashville Running Company,820 Woodland St,Nashville,TN,37206,1 615-228-9191,,4.9,164,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-5PM""]","[""11AM-3PM""]",36.1745795,-86.7569377
The Exchange Running Collective,966 Woodland St,Nashville,TN,37206,1 615-232-4941,,4.9,65,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-5PM""]","[""12-4PM""]",36.1766179,-86.7520505
Lehigh Valley Road Runners (LVRR) Club House,1696 Park Dr,Allentown,PA,18103,,,4.7,131,"[""3-5PM""]","[""3-5PM""]","[""3-5PM""]","[""3-5PM""]","[""8AM-10PM""]","[""7AM-5PM""]","[""7AM-5PM""]",40.5790587,-75.4935453
Knoxville Endurance,2260 Sutherland Ave,Knoxville,TN,37919,1 865-643-2840,,5,1,"[""5-7AM""]","[""5-10AM""]","[""5-7AM""]","[""5-10AM""]","[""Closed""]","[""6-10AM""]","[""Closed""]",35.9553114,-83.9530503
Fleet Feet Nashville - Green Hills,3900 Hillsboro Pike #18,Nashville,TN,37215,1 615-988-2196,,4.8,746,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-6PM""]","[""12-5PM""]",36.1055671,-86.8129387
Fleet Feet Nashville - Murfreesboro,544 N Thompson Ln C,Murfreesboro,TN,37129,1 615-494-3141,,4.9,882,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-6PM""]","[""12-5PM""]",35.8570271,-86.4289629
"Rudderville Running Track and Field Club, Inc",,,,,,,,,,,,,,,,35.903624,-86.849478
Texas Thunder Track,915 Flanagan Dr,Leander,TX,78641,,,4,1,,,,,,,,30.5937147,-97.8772834
Texas Stallions Track Club,1010 Spring Cypress Rd,Spring,TX,77373,1 832-791-1085,,3.7,3,,,,,,,,30.0780711,-95.429018
DESOTO NITRO TRACK CLUB,800 N Westmoreland Rd,DeSoto,TX,75115,,,4.7,11,,,,,,,,32.601946,-96.872505
Texas Torch Track Club,201 Benwynd Dr,Mesquite,TX,75149,1 469-607-9747,,5,1,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""Closed""]","[""Closed""]","[""Closed""]",32.7574162,-96.5990475
Texas Express Track Club,277 W Princeton Dr,Princeton,TX,75407,1 214-870-3821,,4.9,10,,,,,,,,33.1735398,-96.5021494
North Texas Cheetahs Track Club,408 Cobblestone Dr,DeSoto,TX,75123,1 214-476-0061,,5,7,,,,,,,,32.61813,-96.8993076
Greater Houston Track Club,3355 FM 1960 W,Houston,TX,77068,1 281-406-0161,,4.6,10,"[""6-8PM""]","[""6-8PM""]","[""Closed""]","[""6-8PM""]","[""Closed""]","[""Closed""]","[""Closed""]",29.9959312,-95.4808364
Speed Legion Track Club,1625 Powder Horn Ln,Arlington,TX,76018,1 682-302-5255,,4.5,2,,,,,,,,32.6469533,-97.0811528
Dallas Elite Track,2450 Lakeside Pkwy #150,Flower Mound,TX,75022,1 972-802-1963,,4.3,11,"[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""8AM-8PM""]","[""7AM-8PM""]","[""3-6:30PM""]",32.9942876,-97.065383
Garland Track Club,901 Sylvan Dr,Garland,TX,75040,,,1,1,,,,,,,,32.9215445,-96.6435416
Fusion Track Club,,Round Rock,TX,78683,1 512-310-1499,,5,1,,,,,,,,30.4962672,-97.6454534
BornToRun Track Club,2201 Lake Austin Blvd,Austin,TX,78703,1 512-500-7999,,5,1,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-4PM""]","[""10AM-4PM""]","[""10AM-5PM""]",30.276919,-97.7709977
Atascocita Titans Track Club,18450 Timber Forest Dr,Humble,TX,77346,1 281-883-6606,,1,1,,,,,,,,29.989492,-95.1915547
"Stampede Track Club, Inc.",11700 Preston Rd #600-160,Dallas,TX,75230,1 214-664-7861,,1,1,,,,,,,,32.9082624,-96.8028444
Team Quest Track Club,109 N Greenville Ave A,Allen,TX,75002,1 469-667-4369,,5,2,"[""8AM-6PM""]","[""8AM-6PM""]","[""8AM-6PM""]","[""8AM-6PM""]","[""8AM-6PM""]","[""8AM-6PM""]","[""8AM-6PM""]",33.102732,-96.6624958
Legacy Elite Athletics of Texas,3030 Stag Rd,Dallas,TX,75241,1 469-682-0804,,,,"[""6-8PM""]","[""6-8PM""]","[""Closed""]","[""6-8PM""]","[""Closed""]","[""Closed""]","[""Closed""]",32.6925137,-96.7653582
Fort Worth Flyers Track Club,7200 Ranger Way,Fort Worth,TX,76133,1 678-860-2341,,,,,,,,,,,32.6403424,-97.3550493
Carment Kiara Track Club,7603 Providence Ave,Austin,TX,78752,1 512-453-2728,,3.7,3,,,,,,,,30.3343053,-97.6939888
AP Ranch,1590 Ranch to Market Rd 2871,Fort Worth,TX,76126,1 214-538-9086,,4.8,31,"[""9AM-8PM""]","[""9AM-9PM""]","[""Closed""]","[""9AM-9PM""]","[""9AM-6PM""]","[""Closed""]","[""Closed""]",32.6874413,-97.5062705
San Antonio Stunners Track & Field Club,11914 Dragon Ln,San Antonio,TX,78252,1 210-857-4648,,5,2,,,,,,,,29.3080759,-98.6661179
McKinney Running Club,,,,,,,5,5,"[""Closed""]","[""Closed""]","[""6:30-8PM""]","[""6:30-10PM""]","[""Closed""]","[""6-9AM""]","[""Closed""]",33.215695,-96.653329
sat running club,"Precinct 2 Hike and Bike Trail, 1901 S Cage Blvd",Pharr,TX,78577,,,5,8,"[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""7-8:30AM""]","[""Closed""]",26.1707237,-98.1849576
Cox Running Club,2300 W 7th St,Fort Worth,TX,76107,1 682-552-9555,,3.7,12,,,,,,,,32.7513197,-97.3501788
Lake Grapevine Runners and Walkers,2615 Dove Loop Rd,Grapevine,TX,76051,,,4.9,13,"[""Closed""]","[""6:30-10PM""]","[""Closed""]","[""Closed""]","[""Closed""]","[""7AM-12PM""]","[""7AM-12PM""]",32.9659313,-97.0907444
Blaze Trails Running,,,,,,,4.8,32,,,,,,,,33.214132,-96.963595
DESOTO NITRO TRACK CLUB,800 N Westmoreland Rd,DeSoto,TX,75115,,,4.7,11,,,,,,,,32.601946,-96.872505
Lake Cities Track Club,,,,,,,5,3,,,,,,,,33.0427184,-96.9557715
"RISE Runners & Walkers Sugar Land, Texas",,,,,1 832-344-6051,,,,"[""9AM-5PM""]","[""6:30-7PM""]","[""9AM-5PM""]","[""6:30-7PM""]","[""9AM-5PM""]","[""5-8:30AM""]","[""9AM-5PM""]",29.709249,-95.5507745
Irving Marathon Running Series,640 Courtyard Ln,Irving,TX,75039,1 972-891-8280,,4.6,54,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",32.9034841,-96.9555334
Texas Thunder Track,915 Flanagan Dr,Leander,TX,78641,,,4,1,,,,,,,,30.5937147,-97.8772834
Tier1Athlete,,,,,1 817-914-1231,,5,25,"[""5-7PM""]","[""5-7PM""]","[""5-7PM""]","[""5-7PM""]","[""5-7PM""]","[""Closed""]","[""Closed""]",33.1516709,-96.7026722
Girls on the Run DFW,4653 Nall Rd,Farmers Branch,TX,75244,1 214-484-3082,,,,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",32.9363407,-96.8280765
Frisco Running Company,9359 Legacy Dr #300a,Frisco,TX,75033,1 469-823-0444,,4.7,124,"[""11AM-6PM""]","[""11AM-6PM""]","[""11AM-6PM""]","[""11AM-6PM""]","[""11AM-6PM""]","[""11AM-6PM""]","[""Closed""]",33.1554658,-96.8485873
IMPACT Run Club,,,,,1 469-667-4182,,,,"[""9AM-9PM""]","[""9AM-9PM""]","[""9AM-9PM""]","[""9AM-9PM""]","[""9AM-9PM""]","[""Closed""]","[""Closed""]",33.0580075,-97.1310546
Rogue Running,"w/Dynamic Sports Medicine, 507 Pressler St #1000",Austin,TX,78703,,,4.6,154,,,,,,,,30.2724975,-97.7597924
New Braunfels Run Club,,,,,1 512-550-4281,,,,,,,,,,,29.850971,-98.1705181
Garland Track Club,901 Sylvan Dr,Garland,TX,75040,,,1,1,,,,,,,,32.9215445,-96.6435416
Bridgeland Chinese Running Club,,,,,1 317-457-9348,,,,"[""7AM-9PM""]","[""7AM-9PM""]","[""7AM-9PM""]","[""7AM-9PM""]","[""Closed""]","[""6AM-2PM""]","[""6AM-2PM""]",29.9629075,-95.6972863
Velocity Running Club,4117 1250 N,West Point,UT,84015,1 385-384-7111,,5,1,,,,,,,,41.131711,-112.105487
RUNNING CLUB,10618 Pine Shadow Rd,South Jordan,UT,84095,,,5,1,"[""1:08AM-9:55PM""]","[""4:08AM-9:01PM""]","[""5:06AM-4:16PM""]","[""8AM-1:59PM""]","[""4:01AM-4PM""]","[""5:08AM-5:13PM""]","[""9AM-5PM""]",40.5594179,-111.9889748
SLRC: Salt Lake Running Company,2454 S 700 E,Salt Lake City,UT,84106,1 801-484-9144,,4.9,2011,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-6PM""]","[""Closed""]",40.7177205,-111.8716768
Twenty One Run,10690 S River Front Pkwy,South Jordan,UT,84095,1 385-554-2121,,5,37,"[""5AM-8PM""]","[""5AM-8PM""]","[""5AM-8PM""]","[""5AM-8PM""]","[""5AM-8PM""]","[""8AM-12PM""]","[""Closed""]",40.5572725,-111.9123974
Run Vermont,1 Main St #304,Burlington,VT,5401,1 802-863-8412,,4.8,5,"[""9AM-4PM""]","[""9AM-4PM""]","[""9AM-4PM""]","[""9AM-4PM""]","[""9AM-4PM""]","[""Closed""]","[""Closed""]",44.475761,-73.2195587
Girls On the Run Vermont,188 Allen Brook Ln Suite 2,Williston,VT,5495,1 802-871-5664,,,,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",44.452315,-73.1024862
Fleet Feet Vermont,77 Pearl St,Essex Junction,VT,5452,1 802-872-8662,,4.5,146,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-5PM""]","[""12-4PM""]",44.4947068,-73.1193002
Front Runner Athletic Medicine,16B Morse Dr,Essex Junction,VT,5452,1 802-578-6981,,5,3,"[""8:30AM-6:30PM""]","[""Closed""]","[""8:30AM-6:30PM""]","[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]",44.5105328,-73.1397535
Northeast Kingdom Running Camp,114 Vail Dr,Lyndonville,VT,5851,1 802-265-0004,,4.6,11,,,,,,,,44.5357505,-72.0248232
Northern Virginia Athletic Club (NOVAAC),119 Balch Springs Cir SE,Leesburg,VA,20175,1 571-799-6024,,,,,,,,,,,39.0914452,-77.568121
NVA Track,21750 Red Rum Dr #177,Ashburn,VA,20147,,,3.7,3,,,,,,,,39.0159755,-77.4744097
Legacy Track and Field,,,,,1 703-898-5960,,4.4,7,"[""9AM-9PM""]","[""9AM-9PM""]","[""9AM-9PM""]","[""9AM-9PM""]","[""9AM-9PM""]","[""Closed""]","[""Closed""]",39.0853856,-77.6452605
Alexandria City Titans XC and Track & Field Booster Club,3330 King St,Alexandria,VA,22302,1 703-824-6869,,3,2,,,,,,,,38.8245877,-77.0845048
Virginia Pride Track Club,,,,,1 404-513-9530,,,,,,,,,,,38.8259434,-77.53722
Virginia,,US,VA,,,,,,,,,,,,,37.4315734,-78.6568942
TROTTIN OXEN RUN CLUB,21140 Ashburn Crossing Dr suite 135,Ashburn,VA,20147,1 703-729-8375,,,,,,,,,,,39.0315872,-77.4494614
Road Runners Club of America,1501 Langston Blvd. # 140,Arlington,VA,22209,91 70352 53890,,,,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",38.8993226,-77.0756158
Pack Training Team ​,2914 Pacific Ave,Virginia Beach,VA,23451,,,5,2,,,,,,,,36.8577936,-75.9791912
District Running Collective,733 11th St NE,Washington,DC,20002,,,4.7,12,,,,,,,,38.8997611,-76.9912782
Girls On the Run Nova,10301 Democracy Ln #100,Fairfax,VA,22030,1 703-273-3153,,5,2,"[""9AM-4PM""]","[""9AM-4PM""]","[""9AM-4PM""]","[""9AM-4PM""]","[""9AM-4PM""]","[""Closed""]","[""Closed""]",38.8496879,-77.3002819
Richmond Trail Runners,,,,,1 434-465-7789,,,,,,,,,,,37.5246815,-77.493343
Girls on the Run Central Virginia & Blue Ridge,1713 12th St,Lynchburg,VA,24501,1 434-528-3767,,4.8,4,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",37.4045244,-79.1545596
Midcity Runners running club,2900 Mt Pleasant St NW,Washington,DC,20009,,,,,,,,,,,,38.92668,-77.03693
Colonial Road Runners,,,,,,,,,"[""10AM-4PM""]","[""10AM-4PM""]","[""10AM-4PM""]","[""10AM-5PM""]","[""10AM-4PM""]","[""10AM-4PM""]","[""10AM-4PM""]",36.8278828,-76.4750504
Girls on the Run Greater Richmond,5806 Grove Ave,Richmond,VA,23226,,,,,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",37.573258,-77.518733
NVA Track,21750 Red Rum Dr #177,Ashburn,VA,20147,,,3.7,3,,,,,,,,39.0159755,-77.4744097
Top Notch Running,12456 Gayton Rd,Henrico,VA,23238,1 804-741-7976,,5,2,,,,,,,,37.6236101,-77.6385982
Kingstowne Striders Run Club,,,,,,,,,"[""Closed""]","[""Closed""]","[""Closed""]","[""6:30-8:30PM""]","[""Closed""]","[""8-10AM""]","[""Closed""]",38.7876901,-77.1451802
Acceleration Track Club,3011 S Huson St Suite B,Tacoma,WA,98409,1 253-292-1103,,5,1,"[""5-9PM""]","[""5-9PM""]","[""5-9PM""]","[""5-9PM""]","[""5-9PM""]","[""Closed""]","[""Closed""]",47.2176328,-122.5044042
District Running Collective,733 11th St NE,Washington,DC,20002,,,4.7,12,,,,,,,,38.8997611,-76.9912782
Midcity Runners running club,2900 Mt Pleasant St NW,Washington,DC,20009,,,,,,,,,,,,38.92668,-77.03693
Pacers Running,2104 14th St NW,Washington,DC,20009,1 202-506-2029,,4.7,183,"[""11AM-8PM""]","[""11AM-8PM""]","[""11AM-8PM""]","[""11AM-8PM""]","[""11AM-8PM""]","[""11AM-6PM""]","[""11AM-5PM""]",38.9183299,-77.032154
Running Start,1310 L St NW #820,Washington,DC,20005,1 202-407-9977,,5,1,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",38.903334,-77.030666
Silver Spring Run Club,,,,,,,5,1,"[""Closed""]","[""Closed""]","[""7-9PM""]","[""Closed""]","[""Closed""]","[""10AM-12PM""]","[""Closed""]",38.9775232,-77.0242343
