business_name,street_address,city,state,zip,phone,website,google_rating,review_count,hours_monday,hours_tuesday,hours_wednesday,hours_thursday,hours_friday,hours_saturday,hours_sunday,latitude,longitude
Irving Marathon Running Series,,Irving,TX,75039,,http://www.irvingmarathon.com,,,,,,,,,,,
JERRYS RUNNING CLUB,,Fort Worth,TX,76126,,,,,,,,,,,,,
Katy Area Running Club,,Katy,TX,77450,,,,,,,,,,,,,
Kids Run San Antonio,,San Antonio,TX,78255,,,,,,,,,,,,,
KMF ENDURE,,Denton,TX,76205,,,,,,,,,,,,,
Lake Grapevine Runners and Walkers,,Grapevine,TX,76051,,https://teamlocker.squadlocker.com/#/lockers/lgraw,,,,,,,,,,,
Lone Star Trail Runners,,College Station,TX,77845,,,,,,,,,,,,,
McKinney Running Club,,McKinney,TX,75071,,https://www.strava.com/clubs/mckrc,,,,,,,,,,,
Menninger on the Move,,Houston,TX,77035,,http://The Menninger Clinic ,,,,,,,,,,,
Midland Cheetah’s - Competition Only,,Midland,TX,79706,,,,,,,,,,,,,
Midland Cheetah’s 2026,,Garden City,TX,79739,,,,,,,,,,,,,
Midland Cheetah’s Local Sponsorship,,Midland,TX,79705,,,,,,,,,,,,,
Mile Strong Kids,,San Antonio,TX,78703,,http://www.milestrongkids.org,,,,,,,,,,,
Mountain View Runners,,Dallas,TX,75249,,,,,,,,,,,,,
NextGen Triathlon Club,,League City,TX,77573,,,,,,,,,,,,,
North Texas Striders,,Flower Mound,TX,75028,,,,,,,,,,,,,
Northside Running &amp; Tri,,Spring,TX,77380,,https://www.strava.com/clubs/northsiderunning,,,,,,,,,,,
Oak Cliff Bike Synergy,,Dallas,TX,75224,,http://Oakcliffbikesynergy.com,,,,,,,,,,,
PEP Running Club,,Bryan,TX,77802,,,,,,,,,,,,,
PMPRunning Race &amp; Club Membership,,San Antonio,TX,78229,,,,,,,,,,,,,
"Project Management of Running, LLC",,San Antonio,TX,78229,,,,,,,,,,,,,
Prosper Running Club,,Prosper,TX,75078,,,,,,,,,,,,,
Raven Runners,,Houston,TX,77098,,,,,,,,,,,,,
Rock&#039;nRoll Training Program,,San Antonio,TX,78255,,http://www.werunsanantonio.com,,,,,,,,,,,
RRT,,Rockwall,TX,75087,,,,,,,,,,,,,
S.W.A.T.T.,,Houston,TX,77060,,,,,,,,,,,,,
San Angelo Road Lizards,,San Angelo,TX,76902,,,,,,,,,,,,,
San Antonio RoadRunners,,San Antonio,TX,78212,,,,,,,,,,,,,
Sassy Blue Fitness,,Rockwall,TX,75087,,http://www.sassybluefitness.com,,,,,,,,,,,
Sea Rim Striders Running Club Membership,,Beaumont,TX,76262,,,,,,,,,,,,,
Stalwart Runners Club Argyle,,Argyle,TX,76226,,https://www.stalwartrunners.com/club-argyle,,,,,,,,,,,
Stalwart Runners Club Flower Mound,,Flower Mound,TX,75028,,https://www.stalwartrunners.com/club-flower-mound,,,,,,,,,,,
Stalwart Runners Club Northlake,,Northlake,TX,76247,,https://www.stalwartrunners.com/club-northlake,,,,,,,,,,,
TEAM Texarkana,,Texarkana,TX,75503,,http://www.teamtexarkana.com,,,,,,,,,,,
Test - Stalwart Runners,,Argyle,TX,76226,,,,,,,,,,,,,
Titan Running Club,,Austin,TX,78730,,,,,,,,,,,,,
Trail Roots,,Austin,TX,78701,,,,,,,,,,,,,
Tree Museum Of Dallas,,Dallas,TX,75217,,,,,,,,,,,,,
Trifit-XT,,Brenham,TX,77833,,,,,,,,,,,,,
Tuesday 5K Time Trial,,Sugar Land,TX,77479,,https://lifesagift.me/fit/running/tuesday-5k/,,,,,,,,,,,
Twin Peaks 4H,,Alpine,TX,79831,,,,,,,,,,,,,
TwoRunZero - 1:1 online training program,,San Antonio,TX,78254,,http://www.tworunzero.com,,,,,,,,,,,
TwoRunZero - Basic RnR training,,San Antonio,TX,78254,,http://www.tworunzero.com,,,,,,,,,,,
TwoRunZero - Basic RnR training with Boot Camp,,San Antonio,TX,78254,,http://www.tworunzero.com,,,,,,,,,,,
TwoRunZero Boot Camp,,San Antonio,TX,78254,,http://www.tworunzero.com,,,,,,,,,,,
USA Fit Cypress,,Cypress,TX,77433,,http://www.info@usafitcypress.com,,,,,,,,,,,
Victoria Area Road Runners Association,,Victoria,TX,77904,,https://teamlocker.squadlocker.com/#/lockers/victoria-area-road-runners-varra,,,,,,,,,,,
Waco Bicycle Club,,Waco,TX,76702,,https://www.strava.com/clubs/340757,,,,,,,,,,,
Waco Striders Running Club,,Hewitt,TX,76643,,https://wacostriders.groups.io/g/main/join,,,,,,,,,,,
We Run Training,,San Antonio,TX,78255,,http://www.werunsanantonio.com,,,,,,,,,,,
Wichita Falls Runners Club,,Wichita Falls,TX,76308,,,,,,,,,,,,,
Women&#039;s Running Coaches Collective,,Montgomery,TX,77356,,http://www.womensrunningcoaches.org/mission.html#/,,,,,,,,,,,
ATHLETICS EAST TRACK CLUB,,Midway,UT,84049,,,,,,,,,,,,,
High Elevation Coaching Services,,Midway,UT,84049,,,,,,,,,,,,,
RIOT Run Group,,Riverton,UT,84065,,,,,,,,,,,,,
ShellShokt Events,,Clearfield,UT,84015,,,,,,,,,,,,,
The Salt Lake City Track Club,,Salt Lake City,UT,84106,,,,,,,,,,,,,
Central Vermont Runners,,Montpelier,VT,05602,,,,,,,,,,,,,
2016 Apple Blossom 10K Training Group,,Winchester,VA,22601,,http://www.runnersretreat.com,,,,,,,,,,,
2017 Apple Blossom 10K Training Program,,Winchester,VA,22601,,http://www.runnersretreat.com,,,,,,,,,,,
2017 Battlefield Half Marathon Training Group,,Winchester,VA,22601,,http://www.runnersretreat.com,,,,,,,,,,,
2018 Apple Blossom 10K Training Program,,Winchester,VA,22601,,http://www.runnersretreat.com,,,,,,,,,,,
2019 Apple Blossom 10K Training Program,,Winchester,VA,22601,,http://www.runnersretreat.com,,,,,,,,,,,
2020 Apple Blossom 10K Training Program,,Winchester,VA,22601,,http://www.runnersretreat.com,,,,,,,,,,,
2026 Runners&#039; Retreat Loudoun Street Mile Training Program,,Winchester,VA,22601,,,,,,,,,,,,,
=PR= Run Club,,Midlothian,VA,23113,,,,,,,,,,,,,
Adventure Racing Cooperative,,Blacksburg,VA,24060,,http://arcooperative.org,,,,,,,,,,,
Ashburn Area Running Club,,Broadlands,VA,20148,,,,,,,,,,,,,
Bernard Pesjak,,Alexandria,VA,22312,,http://www.GetUpAndGoCoaching.com,,,,,,,,,,,
Blacksburg Striders,,Blacksburg,VA,24060,,,,,,,,,,,,,
Blue Ridge Trail Runners,,Lynchburg,VA,24501,,http://www.blueridgetrailrunners.com,,,,,,,,,,,
Camaron Ballard,,Mechanicsville,VA,23116,,,,,,,,,,,,,
Capital Area Runners,,Reston,VA,20194,,,,,,,,,,,,,
Charlottesville Alliance Sports Club,,Charlottesville,VA,22911,,,,,,,,,,,,,
Charlottesville Area Trail Runners,,Roseland,VA,22967,,,,,,,,,,,,,
Charlottesville Track Club,,Charlottesville,VA,22905,,,,,,,,,,,,,
CKG Race Team Club Membership Test,,Richmond,VA,23230,,,,,,,,,,,,,
Coach Amelia,,ALEXANDRIA,VA,22310,,,,,,,,,,,,,
Colonial Road Runners,,Williamsburg,VA,23187,,https://colonialroadrunners.org/schedule.html,,,,,,,,,,,
Dave Herring Run Coaching,,Manassas,VA,20109,,,,,,,,,,,,,
DC Road Runners Club,,Arlington,VA,22210,,https://dcroadrunners.org/privacy-policy/,,,,,,,,,,,
Endeavor Running CO.,,Virginia Beach,VA,23451,,http://www.runendeavor.com,,,,,,,,,,,
Endeavor Running CO. Virgina,,Virginia Beach,VA,23456,,,,,,,,,,,,,
Fork Union Track Club,,Williamsburg,VA,23188,,https://ForkUnionTrack.com,,,,,,,,,,,
Fredericksburg Area Running Club,,Fredericksburg,VA,22402,,,,,,,,,,,,,
Freedom Hill Kids Run the Nation,,Vienna,VA,22182,,,,,,,,,,,,,
Glebe Spring 2016,,Arlington,VA,22207,,,,,,,,,,,,,
"Greater Williamsburg Distance Running Club, Pole Vault, Throws, Sprints/Jumps",,Williamsburg,VA,23188,,,,,,,,,,,,,
Half Marathon Training Program,,Winchester,VA,22601,,http://www.runnersretreat.com,,,,,,,,,,,
Half Marathon Training Program,,Winchester,VA,22601,,http://www.runnersretreat.com,,,,,,,,,,,
Highland Park Garden Club,,Richmond,VA,23222,,,,,,,,,,,,,
Kids Run the Nation Program Template,,Arlington,VA,22209,,http://www.RRCA.org/programs/kids-run-the-nation-program/,,,,,,,,,,,
Kids Run the Nation Program Template,,Arlington,VA,22209,,http://www.RRCA.org/programs/kids-run-the-nation-program/,,,,,,,,,,,
Kids Run the Nation SAMPLE,,Arlington,VA,22209,,http://www.rrca.org/programs/kids-run-the-nation-program/,,,,,,,,,,,
Kingstowne Striders,,Alexandria,VA,22315,,,,,,,,,,,,,
Knights in Motion,,Arlington,VA,22209,,,,,,,,,,,,,
KRTT Track and Field,,Woodbridge,VA,22191,,https://www.kidsrunthistown.org/trackteam,,,,,,,,,,,
Lake Ridge RidgeRunners Club,,Woodbridge,VA,22192,,http://www.lakeridgerunners.com,,,,,,,,,,,
Loudoun Road Runners,,Leesburg,VA,20177,,,,,,,,,,,,,
Loudoun Street Mile Training,,Winchester,VA,22601,,http://www.runnersretreat.com,,,,,,,,,,,
Lynchburg Road Runners Club,,Lynchburg,VA,24505,,,,,,,,,,,,,
Marathon Charity Cooperation,,Alexandria,VA,22314,,http://www.mc-coop.org,,,,,,,,,,,
Matt&#039;s Minions,,Reston,VA,20190,,http://www.bodiesinmotionpt.com/running-assessments,,,,,,,,,,,
No Regrets Coaching,,Fort Monroe,VA,23651,,http://www.gretahawkins.com,,,,,,,,,,,
not sure,,Chantilly,VA,20152,,,,,,,,,,,,,
Online Training Program - Foot Levelers Blue Ridge Marathon &amp; Half Marathon,,Roanoke,VA,24018,,,,,,,,,,,,,
Pack Training Team,,Virginia Beach,VA,23454,,,,,,,,,,,,,
Patriot Run Club,,Bristow,VA,20136,,,,,,,,,,,,,
Peaks View Pacers,,Forest,VA,24551,,http://www.peaksviewpacers.com,,,,,,,,,,,
Peninsula Track Club,,Newport News,VA,23601,,,,,,,,,,,,,
PR RunFit,,NOVA,VA,22180,,,,,,,,,,,,,
PR Track Club Arlington,,Arlington,VA,22201,,,,,,,,,,,,,
Richmond Road Runners Club,,Richmond,VA,23226,,,,,,,,,,,,,
Richmond Triathlon Club,,Midlothian,VA,23113,,,,,,,,,,,,,
River Rats,,Richmond,VA,23219,,,,,,,,,,,,,
RRCA Coaching,,Arlington,VA,22209,,,,,,,,,,,,,
RRCA National Mileage Log,,Arlington,VA,22209,,http://www.rrca.org,,,,,,,,,,,
Run with Coach Erin,,Alexandria,VA,22302,,,,,,,,,,,,,
Runner In Training,,Stephens City,VA,22655,,http://www.runnerintraining.com,,,,,,,,,,,
Shenandoah Valley Runners,,Winchester,VA,22604,,,,,,,,,,,,,
Shenandoah Valley Track Club,,Harrisonburg,VA,22803,,,,,,,,,,,,,
Social Stride FXBG,,Fredericksburg,VA,22401,,https://get.groupspot.app/q8161,,,,,,,,,,,
SpeakUp Race Team,,Henrico,VA,23238,,http://www.speakupraceteam.com,,,,,,,,,,,
Star City Striders,,Roanoke,VA,24014,,,,,,,,,,,,,
Testing,,Newport News,VA,23608,,,,,,,,,,,,,
Thank You: Fans!,,Richmond,VA,23230,,,,,,,,,,,,,
The Algonkian Running Club,,Sterling,VA,20165,,,,,,,,,,,,,
The Lovelee Runner,,Fredericksburg,VA,22407,,http://www.theloveleerunner.com,,,,,,,,,,,
The New Kids Club,,Glen Allen,VA,23060,,,,,,,,,,,,,
The Running Store Individual Coaching,,Gainesville,VA,23453,,http://therunningstoreteam.com,,,,,,,,,,,
Tidewater Striders Plus 2025,,Virginia Beach,VA,23451,,,,,,,,,,,,,
Tidewater Striders Plus 2026,,Virginia Beach,VA,23451,,,,,,,,,,,,,
Tri-Cities Road Runners,,Petersburg,VA,23805,,http://www.tricitiesroadrunners.org,,,,,,,,,,,
Tri-Cities Road Runners Youth Club,,Colonial Heights,VA,23834,,http://tricitiesroadrunners.org,,,,,,,,,,,
VA Running Coach,,Fredericksburg,VA,22407,,,,,,,,,,,,,
Virginia RRCA,,LYNCHBURG,VA,24501,,,,,,,,,,,,,
Virginia Track Coaches Association,,North Chesterfield,VA,23235,,https://forms.gle/2PKyx2RDqHCkgBw18,,,,,,,,,,,
VSUAA - Greater Petersburg Area Alumni Chapter,,Virginia State University,VA,23806,,,,,,,,,,,,,
Woodbridge Spanish,,Woodbridge,VA,22193,,,,,,,,,,,,,
You can find me in da,,Richmond,VA,23230,,,,,,,,,,,,,
Youth Tidewater Striders Plus 2025,,Virginia Beach,VA,23451,,,,,,,,,,,,,
Rain Bear Running Club,,PORT ANGELES,WA,98390,,,,,,,,,,,,,
Club Oly Road Runners,,Olympia,WA,98501,,,,,,,,,,,,,
Club Oly Road Runners Legacy (25),,Olympia,WA,98501,,,,,,,,,,,,,
Columbia Gorge Running Club,,Stevenson,WA,98648,,,,,,,,,,,,,
Cool Kids Gang,,Kent,WA,98042,,,,,,,,,,,,,
Down To Run?,,Olympia,WA,98501,,,,,,,,,,,,,
Every Mile Coaching,,Pasco,WA,99301,,http://everymilecoaching.com,,,,,,,,,,,
FGS Coaching,,Edmonds,WA,98020,,,,,,,,,,,,,
FNR Spokane,,Spokane,WA,99207,,,,,,,,,,,,,
Grateful Heart Adventures,,Renton,WA,98059,,http://gratefulheartadventures.com,,,,,,,,,,,
Happy Pace by Mary,,newcastle,WA,98056,,,,,,,,,,,,,
Hard Core Runners,,Yakima,WA,98907,,,,,,,,,,,,,
Helen Keller Cobra Running Club,,KIRKLAND,WA,98122,,,,,,,,,,,,,
Oly Trailrunners,,Olympia,WA,98502,,,,,,,,,,,,,
Plant Strong Running,,Seattle,WA,98119,,,,,,,,,,,,,
Process Performance RC LLC.,,Shelton,WA,98584,,,,,,,,,,,,,
Race to Remember,,Vancouver,WA,98687,,http://www.racetoremember.com,,,,,,,,,,,
Raise The Bar,,Kent,WA,98042,,,,,,,,,,,,,
Redmond Roots Run Club,,Redmond,WA,98052,,http://www.redmondrootschiropractic.com,,,,,,,,,,,
RNR Performance and Running,,Puyallup,WA,98375,,,,,,,,,,,,,
Run 2 Be Fit. LLC,,Everett,WA,98201,,http://www.run2befit.com,,,,,,,,,,,
Run Super Tribe &quot;Virtual Training and Racing&quot;,,Anywhere,WA,98406,,http://www.runsuperseries.com,,,,,,,,,,,
Spartan Kids Run the Nation,,Camano Island,WA,98282,,,,,,,,,,,,,
TCMA Group Training,,Tacoma,WA,98402,,,,,,,,,,,,,
Ten Trails Active Club,,Black Diamond,WA,98010,,https://linktr.ee/tentrailsactiveclub,,,,,,,,,,,
Trailstrong Running,,Olympia,WA,98501,,http://www.trailstrongrunning.com,,,,,,,,,,,
Ultra Madness,,Tacoma,WA,98409,,,,,,,,,,,,,
WHY Racing Events Annual Pass,,La Center,WA,98685,,,,,,,,,,,,,
Your Story Fitness,,La Center,WA,98629,,http://www.yourstoryfitness.com,,,,,,,,,,,
Genesis Grads,,Charleston,WV,25302,,http://Genesisrunning.info ,,,,,,,,,,,
"Kanawha Running Club, Inc",,Charleston,WV,25311,,http://www.kanawharunningclub.org,,,,,,,,,,,
"Kanawha Running Club, INC",,Charleston,WV,25304,,,,,,,,,,,,,
Marion County Running &amp; Walking Club,,Fairmont,WV,26554,,,,,,,,,,,,,
Matewan Tigers Movers and Shakers,,Williamson,WV,25661,,,,,,,,,,,,,
Meeks Mountain Trail Alliance,,Hurricane,WV,25526,,,,,,,,,,,,,
Morgantown Road Runners/WV Track Club,,Morgantown,WV,26505,,,,,,,,,,,,,
River City Runners and Walkers Club,,Parkersburg,WV,26104,,,,,,,,,,,,,
Southern West Virginia Road Runners Club,,Peterstown,WV,24963,,,,,,,,,,,,,
Tug Valley Road Runners Club,,Williamson,WV,25661,,,,,,,,,,,,,
West Virginia Mountain Trail Runners,,Helvetia,WV,26224,,,,,,,,,,,,,
Wheels for Work and Play,,Hurricane,WV,25526,,,,,,,,,,,,,
WVU Running Club,,Morgantown,WV,26505,,http://runningclub.orgs.wvu.edu,,,,,,,,,,,
INDIANHEAD TRACK CLUB,,Eau Claire,WI,54701,,,,,,,,,,,,,
Badgerland Striders,,Butler,WI,53007,,,,,,,,,,,,,
Barn Junior Racing Team,,Hartland,WI,53029,,,,,,,,,,,,,
Birchleggings Club Membership,,Hayward,WI,54843,,,,,,,,,,,,,
Chippewa Valley Facility Engineers,,Boyceville,WI,54725,,,,,,,,,,,,,
Ignite Fitness Running Team,,Ashland,WI,54806,,http://www.ignitefitnessstudio.com,,,,,,,,,,,
Momentum Track Club,,Janesville,WI,53545,,,,,,,,,,,,,
Monroe Running Club,,Monroe,WI,53566,,,,,,,,,,,,,
"Price Area Trail Hub, Inc.",,Phillips,WI,54555,,,,,,,,,,,,,
sTRIve Triathlon Club,,Racine,WI,53405,,http://www.strivetriclub.com,,,,,,,,,,,
sTRIve Triathlon Club,,Pleasant Prairie,WI,53158,,http://strivetriclub.org,,,,,,,,,,,
Tri-State Terrapins,,Dickeyville,WI,53808,,,,,,,,,,,,,
Watertown Area Bike Club,,Watertown,WI,53098,,http://www.watertownsharetheroad.org,,,,,,,,,,,
Wausau Nordic Ski Club,,Wausau,WI,54402,,,,,,,,,,,,,
